timestamp,event,temperature,latency
276430778594600,INSERT,29.363689,100
276430778595000,INSERT,20.972626,0
276430778595400,INSERT,18.275856,100
276430778595800,INSERT,25.941801,100
276430778596200,INSERT,23.810846,0
276430778596500,INSERT,21.326487,0
276430778596900,INSERT,21.741234,100
276430778597300,INSERT,15.122684,100
276430778597700,INSERT,18.074892,100
276430778598100,INSERT,16.499680,0
276430778598400,INSERT,17.157049,14700
276430778613600,INSERT,26.562548,0
276430778614100,INSERT,19.201025,0
276430778614500,INSERT,16.271706,100
276430778614900,INSERT,24.942930,100
276430778615300,INSERT,22.242958,0
276430778615700,INSERT,19.019287,0
276430778616000,INSERT,29.310587,0
276430778616400,INSERT,29.120152,0
276430778616800,INSERT,27.519302,100
276430778617200,INSERT,16.711172,100
276430778617600,INSERT,19.845119,0
276430778618000,INSERT,19.174017,0
276430778618400,INSERT,29.909359,0
276430778618700,INSERT,24.297920,100
276430778619100,INSERT,20.580767,100
276430778619400,INSERT,28.192236,0
276430778619800,INSERT,24.055300,100
276430778620200,INSERT,23.640553,100
276430778620600,INSERT,16.065248,100
276430778621000,INSERT,19.624928,0
276430778621300,INSERT,15.811640,100
276430778621700,INSERT,16.051516,100
276430778622000,INSERT,28.241219,0
276430778622400,INSERT,22.518082,100
276430778622800,INSERT,15.933409,0
276430778623100,INSERT,28.102055,100
276430778623500,INSERT,18.388470,100
276430778623900,INSERT,22.547838,100
276430778624300,INSERT,16.332590,0
276430778624600,INSERT,19.726097,0
276430778625000,INSERT,22.187567,100
276430778625400,INSERT,23.717461,100
276430778625800,INSERT,24.372540,0
276430778626100,INSERT,23.218483,0
276430778626500,INSERT,27.111423,0
276430778626900,INSERT,28.048492,0
276430778627300,INSERT,28.166142,0
276430778662000,INSERT,24.205450,0
276430778662500,INSERT,23.873562,0
276430778662900,INSERT,18.112431,0
276430778663200,INSERT,28.352459,0
276430778663600,INSERT,18.199865,0
276430778663900,INSERT,26.148258,100
276430778664300,INSERT,19.754478,100
276430778664700,INSERT,24.312571,100
276430778665100,INSERT,23.824121,100
276430778665500,INSERT,25.275276,100
276430778665900,INSERT,29.836115,100
276430778666200,INSERT,15.300760,0
276430778666600,INSERT,21.291697,100
276430778667000,INSERT,19.182714,100
276430778667400,INSERT,21.360363,0
276430778667700,INSERT,24.454025,0
276430778668100,INSERT,17.254555,100
276430778668500,INSERT,22.229225,0
276430778668800,INSERT,20.809198,0
276430778669200,INSERT,26.151463,0
276430778669500,INSERT,24.596394,100
276430778669900,INSERT,15.196844,100
276430778670300,INSERT,20.042877,100
276430778670600,INSERT,24.695272,0
276430778671000,INSERT,23.269753,0
276430778671300,INSERT,27.149418,3700
276430778675400,INSERT,17.600636,0
276430778675700,INSERT,29.775230,0
276430778676100,INSERT,20.777153,100
276430778676500,INSERT,23.371838,0
276430778676800,INSERT,26.755272,100
276430778677200,INSERT,26.688894,100
276430778677600,INSERT,23.378246,100
276430778677900,INSERT,16.115604,0
276430778678300,INSERT,15.152440,100
276430778678700,INSERT,16.790827,0
276430778679000,INSERT,21.628620,100
276430778679400,INSERT,27.365032,100
276430778679800,INSERT,18.394421,0
276430778680100,INSERT,16.129337,100
276430778680500,INSERT,26.335491,0
276430778680800,INSERT,20.339977,100
276430778681200,INSERT,17.390972,0
276430778681500,INSERT,27.749565,0
276430778681900,INSERT,18.527634,100
276430778682300,INSERT,28.963593,0
276430778682600,INSERT,16.845303,0
276430778683000,INSERT,25.624561,0
276430778683300,INSERT,29.533524,100
276430778683700,INSERT,17.003693,100
276430778684000,INSERT,19.701376,0
276430778684400,INSERT,25.690481,0
276430778684700,INSERT,19.758141,100
276430778685100,INSERT,26.111637,0
276430778685400,INSERT,19.898220,100
276430778685700,INSERT,26.942503,0
276430778686100,INSERT,27.259285,100
276430778686500,INSERT,24.475540,0
276430778686800,INSERT,23.287605,100
276430778687200,INSERT,18.076265,0
276430778687500,INSERT,29.707939,100
276430778687800,INSERT,15.311289,0
276430778688200,INSERT,24.040651,100
276430778688500,INSERT,27.630085,100
276430778688900,INSERT,20.833002,0
276430778689200,INSERT,26.899929,100
276430778689500,INSERT,21.401562,0
276430778689900,INSERT,23.102207,0
276430778690200,INSERT,29.944609,0
276430778690600,INSERT,18.402203,0
276430778690900,INSERT,19.125950,100
276430778691300,INSERT,27.013458,100
276430778691600,INSERT,15.620289,0
276430778692000,INSERT,28.161106,100
276430778692300,INSERT,17.447279,0
276430778692700,INSERT,15.378582,0
276430778693000,INSERT,22.165134,100
276430778693400,INSERT,28.712273,0
276430778693700,INSERT,29.918056,0
