timestamp,event,temperature,latency
174631740498800,INSERT,27.463911,200
174631740500100,INSERT,20.086824,100
174631740501500,INSERT,27.377850,100
174631740502800,INSERT,26.729179,100
174631740504200,INSERT,27.400738,200
174631740505600,INSERT,29.522537,100
174631740506900,INSERT,17.302164,100
174631740508300,INSERT,29.363689,200
174631740509700,INSERT,20.972626,100
174631740511000,INSERT,18.275856,200
174631740512400,INSERT,25.941801,100
174631740513600,INSERT,23.810846,200
174631740514900,INSERT,21.326487,200
174631740516200,INSERT,21.741234,200
174631740517500,INSERT,15.122684,200
174631740518900,INSERT,18.074892,200
174631740520200,INSERT,16.499680,200
174631740521500,INSERT,17.157049,25700
174631740548800,INSERT,26.562548,100
174631740550200,INSERT,19.201025,100
174631740551700,INSERT,16.271706,100
174631740553100,INSERT,24.942930,200
174631740554500,INSERT,22.242958,100
174631740555800,INSERT,19.019287,100
174631740557300,INSERT,29.310587,200
174631740558700,INSERT,29.120152,200
174631740560100,INSERT,27.519302,200
174631740561600,INSERT,16.711172,100
174631740562900,INSERT,19.845119,200
174631740564300,INSERT,19.174017,200
174631740565800,INSERT,29.909359,100
174631740567200,INSERT,24.297920,200
174631740568600,INSERT,20.580767,200
174631740569900,INSERT,28.192236,200
174631740571300,INSERT,24.055300,200
174631740572800,INSERT,23.640553,200
174631740574300,INSERT,16.065248,200
174631740575700,INSERT,19.624928,100
174631740577100,INSERT,15.811640,100
174631740578500,INSERT,16.051516,100
174631740579800,INSERT,28.241219,100
174631740581100,INSERT,22.518082,100
174631740582500,INSERT,15.933409,200
174631740583800,INSERT,28.102055,200
174631740585100,INSERT,18.388470,200
174631740586400,INSERT,22.547838,200
174631740587800,INSERT,16.332590,100
174631740589200,INSERT,19.726097,100
174631740590500,INSERT,22.187567,100
174631740649700,INSERT,23.717461,200
174631740651300,INSERT,24.372540,100
174631740652800,INSERT,23.218483,200
174631740654100,INSERT,27.111423,200
174631740655600,INSERT,28.048492,200
174631740657000,INSERT,28.166142,200
174631740658400,INSERT,24.205450,200
174631740659800,INSERT,23.873562,100
174631740661000,INSERT,18.112431,200
174631740662400,INSERT,28.352459,100
174631740663700,INSERT,18.199865,100
174631740665100,INSERT,26.148258,200
174631740666500,INSERT,19.754478,200
174631740667900,INSERT,24.312571,100
174631740669100,INSERT,23.824121,200
174631740670500,INSERT,25.275276,200
174631740671900,INSERT,29.836115,100
174631740673200,INSERT,15.300760,100
174631740674500,INSERT,21.291697,200
174631740676000,INSERT,19.182714,100
174631740677400,INSERT,21.360363,200
174631740678800,INSERT,24.454025,100
174631740680100,INSERT,17.254555,200
174631740681500,INSERT,22.229225,200
174631740682800,INSERT,20.809198,200
174631740684100,INSERT,26.151463,100
174631740685500,INSERT,24.596394,100
174631740686800,INSERT,15.196844,200
174631740688200,INSERT,20.042877,200
174631740689600,INSERT,24.695272,200
174631740691000,INSERT,23.269753,100
174631740692400,INSERT,27.149418,12600
174631740706600,INSERT,17.600636,200
174631740708000,INSERT,29.775230,100
174631740709500,INSERT,20.777153,200
174631740710900,INSERT,23.371838,300
174631740712400,INSERT,26.755272,200
174631740713800,INSERT,26.688894,100
174631740715300,INSERT,23.378246,100
174631740716700,INSERT,16.115604,100
174631740718100,INSERT,15.152440,200
174631740719500,INSERT,16.790827,100
174631740720900,INSERT,21.628620,200
174631740722300,INSERT,27.365032,200
174631740723600,INSERT,18.394421,100
174631740724900,INSERT,16.129337,200
174631740726200,INSERT,26.335491,200
174631740727500,INSERT,20.339977,200
174631740728900,INSERT,17.390972,100
174631740730200,INSERT,27.749565,100
174631740731500,INSERT,18.527634,200
174631740732900,INSERT,28.963593,100
174631740734100,INSERT,16.845303,100
174631740735400,INSERT,25.624561,100
174631740736800,INSERT,29.533524,100
174631740738000,INSERT,17.003693,200
174631740739400,INSERT,19.701376,100
174631740740700,INSERT,25.690481,200
174631740742100,INSERT,19.758141,200
174631740743500,INSERT,26.111637,100
174631740744800,INSERT,19.898220,200
174631740746200,INSERT,26.942503,200
174631740747500,INSERT,27.259285,200
174631740748900,INSERT,24.475540,200
174631740750300,INSERT,23.287605,200
174631740751700,INSERT,18.076265,200
174631740753100,INSERT,29.707939,200
174631740754400,INSERT,15.311289,200
174631740755800,INSERT,24.040651,200
174631740757100,INSERT,27.630085,100
174631740758500,INSERT,20.833002,100
174631740759900,INSERT,26.899929,200
174631740761100,INSERT,21.401562,200
174631740762500,INSERT,23.102207,100
174631740763800,INSERT,29.944609,300
174631740765300,INSERT,18.402203,200
174631740766700,INSERT,19.125950,200
174631740768200,INSERT,27.013458,200
174631740769700,INSERT,15.620289,100
174631740771000,INSERT,28.161106,200
174631740772400,INSERT,17.447279,200
174631740773800,INSERT,15.378582,200
174631740775200,INSERT,22.165134,200
174631740776600,INSERT,28.712273,200
174631740777900,INSERT,29.918056,200
174631740779200,INSERT,26.564379,300
174631740780700,INSERT,19.917906,100
174631740782000,INSERT,25.224007,200
174631740783400,INSERT,29.964294,100
174631740784700,INSERT,15.989258,100
174631740785900,INSERT,28.019653,200
174631740787200,INSERT,26.584520,200
174631740788500,INSERT,24.506210,200
174631740789800,INSERT,19.649647,100
174631740791100,INSERT,15.715964,11500
174631740804000,INSERT,20.849483,200
174631740805400,INSERT,24.478745,200
174631740806800,INSERT,26.926481,200
174631740808200,INSERT,15.809351,200
174631740809500,INSERT,19.280678,200
174631740810800,INSERT,19.600666,200
174631740812200,INSERT,20.651264,200
174631740813500,INSERT,21.334269,100
174631740815000,INSERT,15.682547,100
174631740816200,INSERT,27.238228,200
174631740817500,INSERT,19.897762,200
